-1.019700020551681519e-01,-8.063600063323974609e-01,1.225389957427978516e+00,6.995249986648559570e-01,6.949589848518371582e-01,-1.330090045928955078e+00,3.429720103740692139e-01,1.848060011863708496e+00,-7.840980291366577148e-01,1.255229949951171875e+00
-8.401209712028503418e-01,-8.960710167884826660e-01,1.449139952659606934e+00,7.206590175628662109e-01,5.237140059471130371e-01,1.126639962196350098e+00,-7.723050117492675781e-01,-2.689589858055114746e-01,-8.737130165100097656e-01,1.687970042228698730e+00
-8.874800205230712891e-01,-9.159610271453857422e-01,1.365170001983642578e+00,6.754469871520996094e-01,5.237140059471130371e-01,8.608980178833007812e-01,1.135059952735900879e+00,-3.763200044631958008e-01,-9.182760119438171387e-01,1.594380021095275879e+00
-8.990420103073120117e-01,-9.182389974594116211e-01,1.214920043945312500e+00,6.571509838104248047e-01,7.943969964981079102e-01,-5.302219986915588379e-01,2.673150002956390381e-01,-4.454079866409301758e-01,-9.205129742622375488e-01,1.356349945068359375e+00
-9.288690090179443359e-01,-9.151970148086547852e-01,8.872500061988830566e-01,6.014189720153808594e-01,1.293409943580627441e+00,-8.559769988059997559e-01,7.833649963140487671e-02,-3.410220146179199219e-01,-9.183549880981445312e-01,1.094069957733154297e+00
-8.943169713020324707e-01,-9.164369702339172363e-01,9.834200143814086914e-01,8.410490155220031738e-01,1.293409943580627441e+00,1.212000012397766113e+00,-4.530810117721557617e-01,1.843629926443099976e-01,-9.198150038719177246e-01,1.260010004043579102e+00
-9.273520112037658691e-01,-9.201269745826721191e-01,1.232849955558776855e+00,1.003990054130554199e+00,9.750310182571411133e-01,1.143110036849975586e+00,3.446179926395416260e-01,6.612390279769897461e-01,-9.231179952621459961e-01,1.450989961624145508e+00
-9.474160075187683105e-01,-9.184139966964721680e-01,1.222859978675842285e+00,8.141710162162780762e-01,9.750310182571411133e-01,-1.050709962844848633e+00,9.093819856643676758e-01,5.223180055618286133e-01,-9.225729703903198242e-01,1.414360046386718750e+00
-9.509699940681457520e-01,-9.228289723396301270e-01,1.499860048294067383e+00,7.270299792289733887e-01,7.453830242156982422e-01,-1.393519937992095947e-01,-1.056660056114196777e+00,3.552899956703186035e-01,-9.254549741744995117e-01,1.552549958229064941e+00
-9.627500176429748535e-01,-9.271029829978942871e-01,1.484689950942993164e+00,7.617279887199401855e-01,1.026780009269714355e+00,7.646660208702087402e-01,-8.147839903831481934e-01,-1.425659954547882080e-01,-9.293019771575927734e-01,1.517729997634887695e+00
-9.637010097503662109e-01,-9.275349974632263184e-01,1.257269978523254395e+00,7.881259918212890625e-01,1.026780009269714355e+00,-3.082140088081359863e-01,5.593119859695434570e-01,-7.183179855346679688e-01,-9.302999973297119141e-01,1.430780053138732910e+00
-9.485290050506591797e-01,-9.246109724044799805e-01,1.461680054664611816e+00,7.720400094985961914e-01,8.443769812583923340e-01,-1.166000008583068848e+00,1.944169998168945312e-01,-5.064210295677185059e-01,-9.278690218925476074e-01,1.498630046844482422e+00
-9.534220099449157715e-01,-9.214980006217956543e-01,1.436169981956481934e+00,7.020180225372314453e-01,1.293730020523071289e+00,1.023830056190490723e+00,3.351539969444274902e-01,1.419959962368011475e-01,-9.240530133247375488e-01,1.375149965286254883e+00
-9.559800028800964355e-01,-9.240559935569763184e-01,1.236969947814941406e+00,7.987380027770996094e-01,1.293730020523071289e+00,7.345539927482604980e-01,9.908499717712402344e-01,8.269879817962646484e-01,-9.256970286369323730e-01,1.334149956703186035e+00
-9.352610111236572266e-01,-9.207080006599426270e-01,1.329609990119934082e+00,6.550620198249816895e-01,1.280240058898925781e+00,-1.432489991188049316e+00,-5.983219742774963379e-01,4.801889955997467041e-01,-9.237139821052551270e-01,1.367259979248046875e+00
-9.148370027542114258e-01,-9.143360257148742676e-01,-9.557920098304748535e-01,-8.592990040779113770e-01,-8.644329905509948730e-01,6.431979686021804810e-02,-2.473350018262863159e-01,-1.658910065889358521e-01,-9.067909717559814453e-01,-8.962649703025817871e-01
-4.990130066871643066e-01,-7.771589756011962891e-01,-1.018679976463317871e+00,-9.672949910163879395e-01,-9.089559912681579590e-01,6.806150078773498535e-02,-2.237589955329895020e-01,-5.798450112342834473e-02,-7.799429893493652344e-01,-1.018399953842163086e+00
-7.541729807853698730e-01,-8.886219859123229980e-01,-9.680619835853576660e-01,-9.686830043792724609e-01,-9.074410200119018555e-01,5.871539935469627380e-02,8.462770283222198486e-02,4.715469852089881897e-02,-8.958590030670166016e-01,-9.797570109367370605e-01
-9.332559704780578613e-01,-9.184039831161499023e-01,-9.907990097999572754e-01,-9.590510129928588867e-01,-9.073519706726074219e-01,1.044899970293045044e-01,1.656450033187866211e-01,3.710199892520904541e-02,-9.200959801673889160e-01,-9.994320273399353027e-01
