0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00
4.962404357152025436e-01,5.060509923068136073e-01,4.980286955044541108e-01,4.883686005905367722e-01,4.967811075229052187e-01
4.903913723342552267e-01,5.145005465560508195e-01,4.952591656854042901e-01,4.692200720152818749e-01,4.908448425698689332e-01
4.847199307942676727e-01,5.217801808645147199e-01,4.932163952999856771e-01,4.498230516759667008e-01,4.849357871369950890e-01
4.803014384887818733e-01,5.265914080756051163e-01,4.923661648447217876e-01,4.338104724738518492e-01,4.804476766239749730e-01
4.773606645326499698e-01,5.290729281945278917e-01,4.925242959672858634e-01,4.219083487845995961e-01,4.774987070406270795e-01
4.756939994598590182e-01,5.298680541375642150e-01,4.933054148369436231e-01,4.135619997839487527e-01,4.756974248849426545e-01
4.749563621803967184e-01,5.296318409357462231e-01,4.943553506544958176e-01,4.079020023209123380e-01,4.746102957759759655e-01
4.748151289749758530e-01,5.288640735240331958e-01,4.954295753647901535e-01,4.041368067128995878e-01,4.739215641100891219e-01
4.750105130000316089e-01,5.278940079526003304e-01,4.963933228660107888e-01,4.016575515135503704e-01,4.734421639552879313e-01
4.753638791356457061e-01,5.269154189171603164e-01,4.971922039198087839e-01,4.000315666064546138e-01,4.730736582413679336e-01
4.757643925451521261e-01,5.260280845907748803e-01,4.978206156895761958e-01,3.989646136626885387e-01,4.727704196130512737e-01
4.761501538051157723e-01,5.252731917820376850e-01,4.982971846268023364e-01,3.982616066799087862e-01,4.725135235957451108e-01
4.764913605932279417e-01,5.246575950249402487e-01,4.986495076820138816e-01,3.977953195438465595e-01,4.722953407949680993e-01
4.767777609106144121e-01,5.241707442975999109e-01,4.989053308173493351e-01,3.974834680423921518e-01,4.721120565134793723e-01
4.770097123851428922e-01,5.237942813698475142e-01,4.990888237162612873e-01,3.972729742393749097e-01,4.719606607167374790e-01
4.771927284464405061e-01,5.235081790814986036e-01,4.992195963068777886e-01,3.971296250686949247e-01,4.718377559400123711e-01
4.773344384890183534e-01,5.232937215745236958e-01,4.993124007387783614e-01,3.970313370094635808e-01,4.717395572883854582e-01
4.774426209189988612e-01,5.231345175719862572e-01,4.993783234758895073e-01,3.969634175167442991e-01,4.716621904599717086e-01
4.775241004681908263e-01,5.230173944476934622e-01,4.994252025289979136e-01,3.969163894520181257e-01,4.716020791761078579e-01
4.775850462173120703e-01,5.229318021797624283e-01,4.994586705370340218e-01,3.968836963043598787e-01,4.715558557743860790e-01
4.776302265379320233e-01,5.228693961181163363e-01,4.994827210111970617e-01,3.968609869347012320e-01,4.715205996272314182e-01
4.776635455342731484e-01,5.228242157984145377e-01,4.995000361605015926e-01,3.968452513084810840e-01,4.714939861535127896e-01
4.776880132408886093e-01,5.227914928491845803e-01,4.995125829382248139e-01,3.968344032631322960e-01,4.714740483999654841e-01
4.777058350296291556e-01,5.227678894103958696e-01,4.995217024488740054e-01,3.968269526825356497e-01,4.714591770411910576e-01
