0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00
4.962434755520780394e-01,5.060514691439608193e-01,4.980332254574563189e-01,4.882915615871671888e-01,4.967233208201724537e-01
4.904077040068803850e-01,5.144858242091294720e-01,4.952784179856636881e-01,4.691091477713585922e-01,4.907499221736832951e-01
4.847497629188986523e-01,5.217462658224166772e-01,4.932504295521470405e-01,4.497185945360013259e-01,4.848329393231060602e-01
4.803402411124277904e-01,5.265430091051594985e-01,4.924094676191442810e-01,4.337293505523152626e-01,4.803538291113882974e-01
4.774032818535514089e-01,5.290174958761603152e-01,4.925706087762690144e-01,4.218519925929663517e-01,4.774198798984258252e-01
4.757361399436035310e-01,5.298122045866927587e-01,4.933499097042614023e-01,4.135256707529593734e-01,4.756338863340265899e-01
4.749951350017203588e-01,5.295799848959829026e-01,4.943949579409427919e-01,4.078798591953790020e-01,4.745601384677246570e-01
4.748490142154408455e-01,5.288185355764710716e-01,4.954630135705038185e-01,4.041240215165956551e-01,4.738822548471161578e-01
4.750390338224810272e-01,5.278558013761770473e-01,4.964203535724121541e-01,4.016505181654670964e-01,4.734115569703954418e-01
4.753871547493687677e-01,5.268841860840155489e-01,4.972133933710231046e-01,4.000279605254458692e-01,4.730499355929020933e-01
4.757829891942727540e-01,5.260033486637614164e-01,4.978367685483077731e-01,3.989629447326348832e-01,4.727521805918689646e-01
4.761647569430470517e-01,5.252538798775741036e-01,4.983093141720121855e-01,3.982610106334610323e-01,4.724994867019920997e-01
4.765026556733829022e-01,5.246428130733755690e-01,4.986584185764063593e-01,3.977952599392017841e-01,4.722846417613006942e-01
4.767863141771169766e-01,5.241595982292829303e-01,4.989117979213064102e-01,3.974836468563264780e-01,4.721039800841649869e-01
4.770161496867615925e-01,5.237859963244140271e-01,4.990935026808754338e-01,3.972732424602763990e-01,4.719546406476544109e-01
4.771975564226545452e-01,5.235021590125146229e-01,4.992229043646622677e-01,3.971299230919188017e-01,4.718332259870389733e-01
4.773380445700176611e-01,5.232893108309116803e-01,4.993147849245689884e-01,3.970315754280426823e-01,4.717361896259776310e-01
4.774452137210397074e-01,5.231313585258857701e-01,4.993799924059429407e-01,3.969636261330010130e-01,4.716597168672296836e-01
4.775260674214631962e-01,5.230151294712440668e-01,4.994263946218932548e-01,3.969165384636300642e-01,4.716002910367762535e-01
4.775864469264605727e-01,5.229301332497470201e-01,4.994595050020607108e-01,3.968838453159718171e-01,4.715545444722095692e-01
4.776312398168905404e-01,5.228682040252481400e-01,4.994832872553223169e-01,3.968611359463131705e-01,4.715196757552433948e-01
4.776642607900085657e-01,5.228233217287634460e-01,4.995003937883701894e-01,3.968454003200930225e-01,4.714933007001023690e-01
4.776885198803678123e-01,5.227909564073939253e-01,4.995128213568038600e-01,3.968344926700994590e-01,4.714735715628103896e-01
4.777062224598191964e-01,5.227674721778919897e-01,4.995219110651306638e-01,3.968270420895028128e-01,4.714587896110025156e-01
