0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00
4.962401376919794438e-01,5.060509923068136073e-01,4.980282782719407386e-01,4.883756041362976585e-01,4.967863229292890925e-01
4.903898822181397832e-01,5.145017982535623480e-01,4.952574371507060813e-01,4.692300855956038075e-01,4.908534852433049656e-01
4.847172485852598856e-01,5.217832207013284318e-01,4.932133256607802441e-01,4.498324990121632672e-01,4.849451450661638185e-01
4.802978920124271189e-01,5.265956996099303566e-01,4.923622309381672779e-01,4.338178336474813879e-01,4.804562298904444528e-01
4.773568200330721711e-01,5.290779349845740054e-01,4.925200938398298645e-01,4.219135045863725009e-01,4.775058595979534970e-01
4.756902443672481051e-01,5.298730609276103287e-01,4.933013915234219504e-01,4.135653078417336759e-01,4.757031767331259542e-01
4.749528753086866284e-01,5.296364900979319001e-01,4.943517445734875171e-01,4.079040288788345903e-01,4.746148853335937501e-01
4.748120593357780805e-01,5.288681862444282178e-01,4.954265355279071081e-01,4.041379988057950401e-01,4.739251105864301095e-01
4.750079500003130950e-01,5.278975246265612542e-01,4.963908492732529987e-01,4.016581773623204565e-01,4.734449355712518903e-01
4.753617929730841185e-01,5.269182203354003668e-01,4.971902965711763045e-01,4.000319242343232662e-01,4.730758040085658589e-01
4.757627236151028560e-01,5.260303495672242757e-01,4.978191553757794208e-01,3.989647626743004771e-01,4.727720885430941045e-01
4.761488127006118787e-01,5.252748607120529822e-01,4.982961117431965459e-01,3.982616960868759493e-01,4.725147454909550682e-01
4.764903473142694246e-01,5.246589659317386634e-01,4.986487328216319126e-01,3.977953493461689471e-01,4.722962646669560671e-01
4.767769860502343859e-01,5.241716979718944458e-01,4.989047347709016367e-01,3.974834084377473764e-01,4.721127717692120140e-01
4.770091163386966926e-01,5.237949966255683876e-01,4.990884064837479150e-01,3.972729146347301343e-01,4.719612269608591260e-01
4.771922814116059119e-01,5.235087751279327017e-01,4.992192982836539672e-01,3.971296250686949247e-01,4.718381731725230788e-01
4.773341404657952536e-01,5.232940792023841325e-01,4.993121921225217030e-01,3.970312774048188054e-01,4.717398553116073923e-01
4.774423526980980936e-01,5.231348751998466939e-01,4.993781744642775688e-01,3.969634175167442991e-01,4.716624586808714215e-01
4.775239812589015531e-01,5.230176328662670127e-01,4.994251131220307505e-01,3.969163596496957380e-01,4.716022281877187972e-01
4.775849568103451293e-01,5.229318617844057604e-01,4.994586109323892464e-01,3.968836665020374910e-01,4.715559451813526315e-01
4.776301669332874145e-01,5.228694557227596684e-01,4.994826614065522863e-01,3.968609869347012320e-01,4.715207188365201918e-01
4.776634859296285396e-01,5.228242754030579809e-01,4.994999765558568172e-01,3.968452513084810840e-01,4.714940755604793976e-01
4.776879536362439449e-01,5.227915524538280234e-01,4.995125233335800385e-01,3.968344032631322960e-01,4.714741080046098709e-01
4.777058350296291556e-01,5.227679490150392017e-01,4.995216726465516177e-01,3.968269526825356497e-01,4.714592068435132233e-01
