0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00
4.962443994240696155e-01,5.060515883532475945e-01,4.980345963642859308e-01,4.882688820198309299e-01,4.967063036942001020e-01
4.904125319830943686e-01,5.144814134655174565e-01,4.952840804269164621e-01,4.690764844260227884e-01,4.907219973977882121e-01
4.847586142086243166e-01,5.217361330330376745e-01,4.932604729347901396e-01,4.496878385392982791e-01,4.848026303614355048e-01
4.803517746111612419e-01,5.265285251768118124e-01,4.924222528154465484e-01,4.337054490897611081e-01,4.803261427540707618e-01
4.774159180382102630e-01,5.290011045992236705e-01,4.925843178445651893e-01,4.218353628970745728e-01,4.773966638894373005e-01
4.757485973143285585e-01,5.297956344958258956e-01,4.933630823307547097e-01,4.135149419169001916e-01,4.756151704756891863e-01
4.750065790934868692e-01,5.295645472933407927e-01,4.944067000559617120e-01,4.078733324867763188e-01,4.745453565159167830e-01
4.748590277957365768e-01,5.288051245317046956e-01,4.954729079415349791e-01,4.041202068193301966e-01,4.738707213484273928e-01
4.750474678796943739e-01,5.278444168892865163e-01,4.964283405948107797e-01,4.016484618052224009e-01,4.734025864714152543e-01
4.753940986904667265e-01,5.268749473642876380e-01,4.972196518587235214e-01,4.000269472464846876e-01,4.730429916518310574e-01
4.757885026238998782e-01,5.259959576879790211e-01,4.978415667222114149e-01,3.989624678954766801e-01,4.727467863715519858e-01
4.761690484774595000e-01,5.252480982271636734e-01,4.983128904506981538e-01,3.982608318195267061e-01,4.724953739815294096e-01
4.765059637311591656e-01,5.246385215390503287e-01,4.986610411807760879e-01,3.977952599392017841e-01,4.722815423197925799e-01
4.767888771768355460e-01,5.241563199738956680e-01,4.989137052699389452e-01,3.974837064609712534e-01,4.721016555030339013e-01
4.770180570353892979e-01,5.237836121386778565e-01,4.990948437853826580e-01,3.972733318672435621e-01,4.719528525083228065e-01
4.771989869341253798e-01,5.235003112685689963e-01,4.992239176436233383e-01,3.971300423012083525e-01,4.718319146848624634e-01
4.773390876512985104e-01,5.232879399241133767e-01,4.993155001803061821e-01,3.970316648350098454e-01,4.717351763470230552e-01
4.774459885814197335e-01,5.231304048515912353e-01,4.993804692431010883e-01,3.969637155399681760e-01,4.716590016114970418e-01
4.775266038632647314e-01,5.230144738201665255e-01,4.994267522497618517e-01,3.969166278705972273e-01,4.715997545949767722e-01
4.775868641589728902e-01,5.229295968079563650e-01,4.994597434206398123e-01,3.968839347229389802e-01,4.715541570420210271e-01
4.776315378401136402e-01,5.228678463973877033e-01,4.994834362669342553e-01,3.968611657486355582e-01,4.715194075343436819e-01
4.776645290109093334e-01,5.228231429148332277e-01,4.995005129976596847e-01,3.968454301224154102e-01,4.714931218861692086e-01
4.776886688919793622e-01,5.227907775934637069e-01,4.995129405660934108e-01,3.968344926700994590e-01,4.714734225511994503e-01
4.777063118667861374e-01,5.227673529686052145e-01,4.995219408674530515e-01,3.968270420895028128e-01,4.714587300063581288e-01
