0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00
4.962433265404664895e-01,5.060514691439608193e-01,4.980330466435220482e-01,4.882947504356625612e-01,4.967256752036257605e-01
4.904070185534672999e-01,5.144864202555635702e-01,4.952775835206369992e-01,4.691136479220390232e-01,4.907538262778906590e-01
4.847485112213616998e-01,5.217476367292149808e-01,4.932490288429950409e-01,4.497228562681026554e-01,4.848371414505353028e-01
4.803386317870231292e-01,5.265449760583919003e-01,4.924076794798012968e-01,4.337326586101001857e-01,4.803576736109512191e-01
4.774015235165351978e-01,5.290198204572531537e-01,4.925687312299588672e-01,4.218542575694677610e-01,4.774231283515449342e-01
4.757343816065873199e-01,5.298145291677855973e-01,4.933480917625960305e-01,4.135271012644339272e-01,4.756364791360573885e-01
4.749935256763156421e-01,5.295820710585021907e-01,4.943933486155341339e-01,4.078807830673729651e-01,4.745621650256338087e-01
4.748476433086146753e-01,5.288203833204165871e-01,4.954616426636742066e-01,4.041245281560762459e-01,4.738838939748368229e-01
4.750378417295886835e-01,5.278572914922622372e-01,4.964192806888063636e-01,4.016508161886909734e-01,4.734128086679275649e-01
4.753862606796995238e-01,5.268854973861704094e-01,4.972125291036739725e-01,4.000281393393801399e-01,4.730509488718566691e-01
4.757822739385373367e-01,5.260043023380558402e-01,4.978361128972153549e-01,3.989630341396020463e-01,4.727529256499237720e-01
4.761641012919562432e-01,5.252547143425817522e-01,4.983088373348540934e-01,3.982610106334610323e-01,4.725000827484359678e-01
4.765021490339036436e-01,5.246434687244529993e-01,4.986580609485377624e-01,3.977952599392017841e-01,4.722851185984557887e-01
4.767859565492492679e-01,5.241600154617868101e-01,4.989115595027273642e-01,3.974836170540040903e-01,4.721043377120313078e-01
4.770158516635384927e-01,5.237863539522744638e-01,4.990932940646187199e-01,3.972732424602763990e-01,4.719548790662319582e-01
4.771973478063983864e-01,5.235023974310881734e-01,4.992227851553727724e-01,3.971299230919188017e-01,4.718334346032943549e-01
4.773378657560838345e-01,5.232894300401985666e-01,4.993146955176018809e-01,3.970315754280426823e-01,4.717363088352664047e-01
4.774450945117504896e-01,5.231314777351725454e-01,4.993799029989757776e-01,3.969636261330010130e-01,4.716598360765184572e-01
4.775259780144962551e-01,5.230152486805308421e-01,4.994263350172484794e-01,3.969165384636300642e-01,4.716003208390984192e-01
4.775863873218159639e-01,5.229301332497470201e-01,4.994594751997383231e-01,3.968838453159718171e-01,4.715545444722095692e-01
4.776312100145682082e-01,5.228682636298915831e-01,4.994832574529999847e-01,3.968611359463131705e-01,4.715197055575656160e-01
4.776642607900085657e-01,5.228233813334068891e-01,4.995003937883701894e-01,3.968453407154482471e-01,4.714933603047467559e-01
4.776884900780455356e-01,5.227909564073939253e-01,4.995128213568038600e-01,3.968344926700994590e-01,4.714735715628103896e-01
4.777061926574968642e-01,5.227675317825354329e-01,4.995218812628082761e-01,3.968270420895028128e-01,4.714588492156469024e-01
