1.948099955916404724e-02,8.584780097007751465e-01,7.826049923896789551e-01,6.702749989926815033e-03,8.421749807894229889e-03,1.051979977637529373e-02,4.706420004367828369e-03,5.475190281867980957e-01,9.203570079989731312e-04,3.809869885444641113e-01,-1.265949977096170187e-04,2.305759936571121216e-01,2.757019922137260437e-02,-5.115379786424512076e-10,4.400739967823028564e-01,4.297699928283691406e-01,4.201979935169219971e-01,-2.480089897289872169e-04,-1.725729962345212698e-04,3.491719961166381836e-01,4.258210140051232884e-08,2.390760034322738647e-01,1.391520053148269653e-01,1.795389970027372328e-08,3.163420036435127258e-02,4.511529952287673950e-02,5.608000159263610840e-01,2.804280025884509087e-03,4.906620085239410400e-01,4.060980081558227539e-01,3.274399936199188232e-01,2.135459929704666138e-01,-3.290480066198142595e-08,3.692690029311052058e-07,4.926040023565292358e-02,2.194210091399639850e-12,3.912169858813285828e-02,2.013939991593360901e-02,4.232009947299957275e-01,-2.135569957317784429e-04,3.519519865512847900e-01,-3.139390028081834316e-04,-2.293090074090287089e-05,8.015800267457962036e-02,1.165250018239021301e-01,-1.404519972547646489e-10,9.264049679040908813e-02,-2.625809942743972947e-12,-5.410659984286803059e-13,4.436760023236274719e-02
1.547969970852136612e-02,8.654170036315917969e-01,7.890080213546752930e-01,6.165959872305393219e-03,7.769229821860790253e-03,9.628919884562492371e-03,4.427229985594749451e-03,5.555539727210998535e-01,9.324729908257722855e-04,3.969039916992187500e-01,-1.125290000345557928e-04,2.547680139541625977e-01,4.675149917602539062e-02,-4.673910147801052517e-10,4.553300142288208008e-01,4.433490037918090820e-01,4.300529956817626953e-01,-2.105869934894144535e-04,-1.600029936525970697e-04,3.502500057220458984e-01,3.516170110628991097e-08,2.318219989538192749e-01,1.349609941244125366e-01,1.514569980543001293e-08,3.035840019583702087e-02,4.579550027847290039e-02,5.686519742012023926e-01,2.678700024262070656e-03,4.954819977283477783e-01,4.093079864978790283e-01,3.263300061225891113e-01,2.081499993801116943e-01,-3.336829834665877570e-08,3.889520030497806147e-07,4.921400174498558044e-02,2.746950074090231952e-13,3.844280168414115906e-02,2.029399946331977844e-02,4.285730123519897461e-01,-1.444869994884356856e-04,3.589529991149902344e-01,-2.851489989552646875e-04,-2.232780025224201381e-05,8.020889759063720703e-02,1.135739982128143311e-01,-1.287200068755822713e-10,9.141220152378082275e-02,-2.334060028585938085e-12,-4.809480179564229463e-13,4.502110183238983154e-02
1.147830020636320114e-02,8.722559809684753418e-01,7.953400015830993652e-01,5.629159975796937943e-03,7.116709835827350616e-03,8.738080039620399475e-03,4.148030187934637070e-03,5.634570121765136719e-01,9.445889736525714397e-04,4.122230112552642822e-01,-9.846260218182578683e-05,2.783049941062927246e-01,7.056059688329696655e-02,-4.232439954066080645e-10,4.698030054569244385e-01,4.562290012836456299e-01,4.393199980258941650e-01,-1.731639931676909328e-04,-1.474330056225880980e-04,3.507199883460998535e-01,2.774130081206749310e-08,2.244649976491928101e-01,1.322990059852600098e-01,1.233749991058630258e-08,2.926510013639926910e-02,4.642859846353530884e-02,5.763400197029113770e-01,2.553110010921955109e-03,5.000460147857666016e-01,4.121749997138977051e-01,3.248960077762603760e-01,2.029359936714172363e-01,-3.383189906003281067e-08,4.086350031684560236e-07,4.934160038828849792e-02,-1.644820022371484836e-12,3.776020184159278870e-02,2.044129930436611176e-02,4.332740008831024170e-01,-7.541650120401754975e-05,3.654420077800750732e-01,-2.563589951023459435e-04,-2.172469976358115673e-05,7.976870238780975342e-02,1.104179993271827698e-01,-1.169870034178899232e-10,9.040000289678573608e-02,-2.042299922927481859e-12,-4.208290074921017254e-13,4.565159976482391357e-02
7.476910017430782318e-03,8.789550065994262695e-01,8.015589714050292969e-01,5.092369858175516129e-03,6.464189849793910980e-03,7.847240194678306580e-03,3.868839936330914497e-03,5.712050199508666992e-01,9.567050146870315075e-04,4.269160032272338867e-01,-8.439650264335796237e-05,3.011020123958587646e-01,9.802500158548355103e-02,-3.790970037886864930e-10,4.834760129451751709e-01,4.683910012245178223e-01,4.479790031909942627e-01,-1.357409928459674120e-04,-1.348640071228146553e-04,3.506309986114501953e-01,2.032090051784507523e-08,2.171169966459274292e-01,1.309580057859420776e-01,9.529339983771478728e-09,2.833859995007514954e-02,4.701739922165870667e-02,5.838320255279541016e-01,2.427530009299516678e-03,5.043429732322692871e-01,4.146960079669952393e-01,3.231610059738159180e-01,1.979430019855499268e-01,-3.429540029742383922e-08,4.283180032871314324e-07,4.961939901113510132e-02,-3.564330037716945121e-12,3.707800060510635376e-02,2.058080025017261505e-02,4.373260140419006348e-01,-6.346559985104249790e-06,3.713989853858947754e-01,-2.275690058013424277e-04,-2.112169931933749467e-05,7.891070097684860229e-02,1.071399971842765808e-01,-1.052549991609197377e-10,8.956319838762283325e-02,-1.750540034109460130e-12,-3.607109999147900536e-13,4.625450074672698975e-02
3.475530073046684265e-03,8.854740262031555176e-01,8.076230287551879883e-01,4.555569961667060852e-03,5.811669863760471344e-03,6.956399884074926376e-03,3.589649917557835579e-03,5.787739753723144531e-01,9.688209975138306618e-04,4.409539997577667236e-01,-7.033040310489013791e-05,3.230760097503662109e-01,1.281719952821731567e-01,-3.349500121707649214e-10,4.963299930095672607e-01,4.798159897327423096e-01,4.560070037841796875e-01,-9.831780334934592247e-05,-1.222940045408904552e-04,3.500280082225799561e-01,1.290050022362265736e-08,2.098940014839172363e-01,1.307339966297149658e-01,6.721149858890385076e-09,2.756319940090179443e-02,4.756449908018112183e-02,5.910969972610473633e-01,2.301939995959401131e-03,5.083600282669067383e-01,4.168629944324493408e-01,3.211480081081390381e-01,1.932130008935928345e-01,-3.475890153481486777e-08,4.480000086459767772e-07,5.002349987626075745e-02,-5.483849919302175024e-12,3.640019893646240234e-02,2.071250043809413910e-02,4.407519996166229248e-01,6.272339669521898031e-05,3.768059909343719482e-01,-1.987800060305744410e-04,-2.051860064966604114e-05,7.770819962024688721e-02,1.038239970803260803e-01,-9.352239815907381626e-11,8.886119723320007324e-02,-1.458780036871221153e-12,-3.005919894504688328e-13,4.682559892535209656e-02
-5.258399760350584984e-04,8.917710185050964355e-01,8.134909868240356445e-01,4.018779844045639038e-03,5.159149877727031708e-03,6.065560039132833481e-03,3.310449887067079544e-03,5.861409902572631836e-01,9.809370385482907295e-04,4.543049931526184082e-01,-5.626429992844350636e-05,3.441410064697265625e-01,1.600300073623657227e-01,-2.908029927972677342e-10,5.083460211753845215e-01,4.904850125312805176e-01,4.633829891681671143e-01,-6.089479938964359462e-05,-1.097249987651593983e-04,3.489579856395721436e-01,5.480130127466509293e-09,2.029089927673339844e-01,1.314180046319961548e-01,3.912960178098501274e-09,2.692330069839954376e-02,4.807269945740699768e-02,5.981060266494750977e-01,2.176359994336962700e-03,5.120859742164611816e-01,4.186739921569824219e-01,3.188799917697906494e-01,1.887860000133514404e-01,-3.522239921949221753e-08,4.676830087646521861e-07,5.053019896149635315e-02,-7.403360043067852558e-12,3.573080152273178101e-02,2.083580009639263153e-02,4.435740113258361816e-01,1.317930000368505716e-04,3.816449940204620361e-01,-1.699900021776556969e-04,-1.991550016100518405e-05,7.623449712991714478e-02,1.005529984831809998e-01,-8.178999838515110810e-11,8.825329691171646118e-02,-1.167030014292969042e-12,-2.404740089782114731e-13,4.736049845814704895e-02
-4.527209792286157608e-03,8.978080153465270996e-01,8.191210031509399414e-01,3.481979947537183762e-03,4.506629891693592072e-03,5.174720194190740585e-03,3.031260101124644279e-03,5.932809710502624512e-01,9.930529631674289703e-04,4.669420123100280762e-01,-4.219820038997568190e-05,3.642129898071289062e-01,1.926250010728836060e-01,-2.466560011793461626e-10,5.195050239562988281e-01,5.003790259361267090e-01,4.700860083103179932e-01,-2.347189911233726889e-05,-9.715509804664179683e-05,3.474659919738769531e-01,-1.940259952704082025e-09,1.962759941816329956e-01,1.328040063381195068e-01,1.104770053217407622e-09,2.640309929847717285e-02,4.854470118880271912e-02,6.048259735107421875e-01,2.050779992714524269e-03,5.155100226402282715e-01,4.201210141181945801e-01,3.163779973983764648e-01,1.847030073404312134e-01,-3.568599993286625249e-08,4.873659804616181646e-07,5.111559852957725525e-02,-9.322869733152661098e-12,3.507370129227638245e-02,2.095060050487518311e-02,4.458149969577789307e-01,2.008629962801933289e-04,3.858990073204040527e-01,-1.411999983247369528e-04,-1.931249971676152200e-05,7.456289976835250854e-02,9.741140156984329224e-02,-7.005759861122839993e-11,8.769869804382324219e-02,-8.752709928366853021e-13,-1.803549985138902523e-13,4.785490036010742188e-02
-8.528590202331542969e-03,9.035419821739196777e-01,8.244720101356506348e-01,2.945190062746405602e-03,3.854109905660152435e-03,4.283879883587360382e-03,2.752070082351565361e-03,6.001710295677185059e-01,1.005170051939785480e-03,4.788340032100677490e-01,-2.813220089592505246e-05,3.832069933414459229e-01,2.249860018491744995e-01,-2.025089956836367833e-10,5.297909975051879883e-01,5.094779729843139648e-01,4.760940074920654297e-01,1.395100025547435507e-05,-8.458550291834399104e-05,3.455980122089385986e-01,-9.360659802837290044e-09,1.901089996099472046e-01,1.346859931945800781e-01,-1.703419960641383568e-09,2.598690055310726166e-02,4.898300021886825562e-02,6.112260222434997559e-01,1.925189979374408722e-03,5.186200141906738281e-01,4.212000072002410889e-01,3.136659860610961914e-01,1.810040026903152466e-01,-3.614950117025728105e-08,5.070489805802935734e-07,5.175609886646270752e-02,-1.124240023991918136e-11,3.443299978971481323e-02,2.105640061199665070e-02,4.474979937076568604e-01,2.699329925235360861e-04,3.895480036735534668e-01,-1.124100017477758229e-04,-1.870939922810066491e-05,7.276660203933715820e-02,9.448300302028656006e-02,-5.832519883730569177e-11,8.715669810771942139e-02,-5.835139771544206599e-13,-1.202370044891057366e-13,4.830440133810043335e-02
-1.252999994903802872e-02,9.089360237121582031e-01,8.295009732246398926e-01,2.408389933407306671e-03,3.201589919626712799e-03,3.393050050362944603e-03,2.472870051860809326e-03,6.067879796028137207e-01,1.017290051095187664e-03,4.899530112743377686e-01,-1.406610044796252623e-05,4.010390043258666992e-01,2.561390101909637451e-01,-1.583620040657152117e-10,5.391830205917358398e-01,5.177639722824096680e-01,4.813860058784484863e-01,5.137389962328597903e-05,-7.201590051408857107e-05,3.434019982814788818e-01,-1.678109917691017472e-08,1.845230013132095337e-01,1.368560045957565308e-01,-4.511610196544779683e-09,2.565900050103664398e-02,4.939059913158416748e-02,6.172770261764526367e-01,1.799609977751970291e-03,5.214030146598815918e-01,4.219059944152832031e-01,3.107660114765167236e-01,1.777310073375701904e-01,-3.661299885493463080e-08,5.267319806989689823e-07,5.242770165205001831e-02,-1.316190038902487203e-11,3.381270170211791992e-02,2.115299925208091736e-02,4.486460089683532715e-01,3.390029887668788433e-04,3.925740122795104980e-01,-8.361980144400149584e-05,-1.810630055842921138e-05,7.091899961233139038e-02,9.185159951448440552e-02,-4.659279906338298360e-11,8.658669888973236084e-02,-2.917569885772103300e-13,-6.011850224455286829e-14,4.870469868183135986e-02
-1.653129979968070984e-02,9.139469861984252930e-01,8.341680169105529785e-01,1.871600048616528511e-03,2.549079945310950279e-03,2.502209972590208054e-03,2.193680033087730408e-03,6.131079792976379395e-01,1.029400038532912731e-03,5.002689957618713379e-01,6.205870267864376779e-17,4.176250100135803223e-01,2.851130068302154541e-01,-1.142149985700058323e-10,5.476629734039306641e-01,5.252169966697692871e-01,4.859389960765838623e-01,8.879689994500949979e-05,-5.944630174781195819e-05,3.409219980239868164e-01,-2.420139999514958618e-08,1.796299964189529419e-01,1.391080021858215332e-01,-7.319790107374046784e-09,2.540360018610954285e-02,4.977000132203102112e-02,6.229479908943176270e-01,1.674019964411854744e-03,5.238490104675292969e-01,4.222329854965209961e-01,3.077009916305541992e-01,1.749240010976791382e-01,-3.707659956830866577e-08,5.464149808176443912e-07,5.310659855604171753e-02,-1.508139967076882471e-11,3.321690112352371216e-02,2.124010026454925537e-02,4.492799937725067139e-01,4.080730141140520573e-04,3.949590027332305908e-01,-5.482989945448935032e-05,-1.750320006976835430e-05,6.909330189228057861e-02,8.960089832544326782e-02,-3.486039928946027544e-11,8.594779670238494873e-02,2.140860028395358151e-25,2.449459949327489153e-25,4.905140027403831482e-02
