-8.612757325172424316e-01,-9.767533540725708008e-01,-2.853693246841430664e+00,6.130365133285522461e-01,2.547582387924194336e+00,-1.156230330467224121e+00,-6.078541874885559082e-01,-6.213971376419067383e-01,1.297148466110229492e+00,8.907886147499084473e-01
-8.612757325172424316e-01,-9.792649745941162109e-01,-2.129983425140380859e+00,1.022038459777832031e+00,2.808796405792236328e+00,-1.155817985534667969e+00,-6.018236875534057617e-01,-8.416020274162292480e-01,1.296671986579895020e+00,8.898394107818603516e-01
-8.612757325172424316e-01,-9.817740321159362793e-01,-1.226174592971801758e+00,1.431040525436401367e+00,1.490813493728637695e+00,-6.107206344604492188e-01,-1.720647811889648438e-01,-8.408766984939575195e-01,1.296195030212402344e+00,1.590798497200012207e+00
-8.612757325172424316e-01,-9.842806458473205566e-01,-3.223705589771270752e-01,1.431040525436401367e+00,1.752034425735473633e+00,-1.154995918273925781e+00,4.695528447628021240e-01,-6.192211508750915527e-01,1.549062728881835938e+00,8.879447579383850098e-01
-1.272988200187683105e+00,-1.684236526489257812e+00,-1.039504528045654297e+00,1.022038459777832031e+00,2.013258934020996094e+00,-6.521419435739517212e-02,-1.600583195686340332e-01,-8.394312262535095215e-01,1.295239210128784180e+00,1.850923150777816772e-01
-1.890556812286376953e+00,-1.686738133430480957e+00,-6.760211586952209473e-01,1.022038459777832031e+00,1.484886765480041504e+00,-6.094911098480224609e-01,-5.778107047080993652e-01,-8.387110829353332520e-01,1.041415095329284668e+00,1.841482222080230713e-01
-1.478844404220581055e+00,-9.917855262756347656e-01,-1.213060975074768066e+00,6.130365133285522461e-01,1.482918143272399902e+00,-1.698454737663269043e+00,-5.718347430229187012e-01,-6.170607209205627441e-01,7.875904440879821777e-01,-5.187016129493713379e-01
-1.272988200187683105e+00,-9.942821860313415527e-01,-1.930209398269653320e+00,6.130365133285522461e-01,1.217753052711486816e+00,-1.153361439704895020e+00,-3.540000021457672119e-01,-3.954121768474578857e-01,5.337651968002319336e-01,-5.196431875228881836e-01
-1.067131996154785156e+00,-9.967763423919677734e-01,-1.386636734008789062e+00,-1.431973576545715332e+00,1.478991627693176270e+00,-6.082689166069030762e-01,4.994327723979949951e-01,-3.946971893310546875e-01,2.799393534660339355e-01,1.813236474990844727e-01
-8.612757325172424316e-01,-1.696719646453857422e+00,-6.629651784896850586e-01,-1.022971630096435547e+00,6.874333024024963379e-01,-6.078631281852722168e-01,-1.302328258752822876e-01,-8.358477950096130371e-01,2.611293457448482513e-02,1.803846806287765503e-01
-4.495632648468017578e-01,-1.699208855628967285e+00,-6.597131490707397461e-01,-1.431973576545715332e+00,9.486787915229797363e-01,-1.152144074440002441e+00,-5.480396151542663574e-01,-6.142042875289916992e-01,-2.277140319347381592e-01,1.794470101594924927e-01
-4.495632648468017578e-01,-1.701695561408996582e+00,-1.376880645751953125e+00,-1.022971630096435547e+00,9.467277526855468750e-01,-1.151739954948425293e+00,-5.421180725097656250e-01,-3.925625979900360107e-01,-2.281961739063262939e-01,8.804177045822143555e-01
