-1.986140012741088867e+00,-1.371230006217956543e+00,-1.081859990954399109e-01,3.904150128364562988e-01,2.114659994840621948e-01,-1.066300034523010254e+00,-6.118000149726867676e-01,2.947030067443847656e-01,1.132210016250610352e+00,7.381700277328491211e-01
-1.721140027046203613e+00,-1.682299971580505371e+00,6.399139761924743652e-01,5.648679733276367188e-01,1.137879967689514160e+00,-2.800849974155426025e-01,-6.262519955635070801e-01,3.842369914054870605e-01,1.357339978218078613e+00,8.279560208320617676e-01
-1.092589974403381348e+00,-1.654620051383972168e+00,4.363920092582702637e-01,8.705959916114807129e-01,2.575300037860870361e-01,-2.058010101318359375e+00,-1.435549974441528320e+00,-5.961539745330810547e-01,4.861020147800445557e-01,1.935320019721984863e+00
-8.349170088768005371e-01,-1.815260052680969238e+00,-4.377400130033493042e-02,9.086350202560424805e-01,-7.763680219650268555e-01,-9.144200086593627930e-01,-1.580070018768310547e+00,-3.976880013942718506e-01,-4.308919906616210938e-01,9.775999784469604492e-01
-8.530870079994201660e-01,-1.529459953308105469e+00,-4.081310033798217773e-01,1.373600006103515625e+00,-8.027820289134979248e-02,-2.979539930820465088e-01,-1.478909969329833984e+00,-2.365279942750930786e-01,-3.137510120868682861e-01,7.680990099906921387e-01
-9.862570166587829590e-01,-2.022569894790649414e+00,-9.482560157775878906e-01,1.242699980735778809e+00,-5.281299948692321777e-01,-2.532820105552673340e-01,-1.435549974441528320e+00,-4.245480000972747803e-01,-6.029419898986816406e-01,4.688110053539276123e-01
-1.000380039215087891e+00,-2.308490037918090820e+00,-1.053760051727294922e+00,9.150199890136718750e-01,-1.928810030221939087e-01,1.934330016374588013e-01,-1.565619945526123047e+00,-9.710200130939483643e-03,-6.029419898986816406e-01,-1.005010027438402176e-02
-1.127369999885559082e+00,-2.349600076675415039e+00,-1.573310017585754395e+00,4.297749996185302734e-01,1.696979999542236328e-02,-6.999970078468322754e-01,-1.536720037460327148e+00,5.147099867463111877e-02,-6.029419898986816406e-01,3.191669881343841553e-01
2.008840084075927734e+00,-1.577980041503906250e+00,-1.400519967079162598e+00,8.346620202064514160e-01,-6.663249731063842773e-01,-4.945079982280731201e-01,-1.175420045852661133e+00,-8.796759843826293945e-01,-6.029419898986816406e-01,-6.984130144119262695e-01
1.626670002937316895e+00,-1.041450023651123047e+00,1.380710005760192871e+00,2.379789948463439941e-01,-9.171220064163208008e-01,-8.340110182762145996e-01,-1.016450047492980957e+00,-8.931059837341308594e-01,-6.011120080947875977e-01,-2.494809925556182861e-01
1.519250035285949707e+00,-1.250339984893798828e+00,-1.013990044593811035e+00,5.231890082359313965e-01,-7.635729908943176270e-01,-1.727439999580383301e+00,-7.274140119552612305e-01,-7.677599787712097168e-01,1.021690014749765396e-02,1.096649989485740662e-01
1.142060041427612305e+00,-1.030740022659301758e+00,2.623760104179382324e-01,-4.960219934582710266e-02,-7.891640067100524902e-01,-2.174160003662109375e+00,-2.649570107460021973e-01,-7.468690276145935059e-01,1.511080026626586914e+00,4.688110053539276123e-01
7.982670068740844727e-01,-1.158049941062927246e+00,3.372280001640319824e-01,9.604129791259765625e-01,-1.454540014266967773e+00,-1.834650039672851562e+00,-4.824010189622640610e-03,-9.483190178871154785e-01,6.490010023117065430e-01,7.082409858703613281e-01
1.335039973258972168e+00,-1.214040040969848633e+00,5.572320148348808289e-02,9.248939752578735352e-01,-6.714429855346679688e-01,-1.611299991607666016e+00,-9.153489768505096436e-02,-6.155530214309692383e-01,-1.288879960775375366e-01,4.388819932937622070e-01
1.603530049324035645e+00,-6.482970118522644043e-01,1.494379997253417969e+00,1.093230009078979492e+00,-1.531319975852966309e+00,-2.281369924545288086e+00,-7.996730208396911621e-01,-9.527950286865234375e-01,7.990869879722595215e-01,9.476720094680786133e-01
1.740849971771240234e+00,-1.021059989929199219e+00,1.608500003814697266e+00,1.695129990577697754e+00,-1.531319975852966309e+00,-1.387940049171447754e+00,-9.875469803810119629e-01,-9.527950286865234375e-01,-3.503569960594177246e-01,5.585970282554626465e-01
1.841060042381286621e+00,-6.298959851264953613e-01,1.072620034217834473e+00,1.473009943962097168e+00,-1.275400042533874512e+00,-1.057369947433471680e+00,-1.059810042381286621e+00,-9.378730058670043945e-01,-2.595399972051382065e-03,2.593089938163757324e-01
2.040139913558959961e+00,-1.233090043067932129e+00,-4.345029890537261963e-01,1.481680035591125488e+00,-7.789279818534851074e-01,-2.711510062217712402e-01,-1.189869999885559082e+00,-8.901219964027404785e-01,-3.576790094375610352e-01,2.593089938163757324e-01
